#current, input, next, accept
ReadIncludeXml,       LexicalElement.ATTR_AMB,                        ReadIncludeXml,    false,
ReadIncludeXml,       LexicalElement.ATTR_SHADER,                     ReadIncludeXml,    false,
ReadIncludeXml,       LexicalElement.ATTR_VCOL,                       ReadIncludeXml,    false,
ReadIncludeXml,       LexicalElement.ATTR_DBLS,                       ReadIncludeXml,    false,
ReadIncludeXml,       LexicalElement.ATTR_COL,                        ReadIncludeXml,    false,
ReadIncludeXml,       LexicalElement.ATTR_DIF,                        ReadIncludeXml,    false,
ReadIncludeXml,       LexicalElement.ATTR_EMI,                        ReadIncludeXml,    false,
ReadIncludeXml,       LexicalElement.ATTR_SPC,                        ReadIncludeXml,    false,
ReadIncludeXml,       LexicalElement.ATTR_POWER,                      ReadIncludeXml,    false,
ReadIncludeXml,       LexicalElement.ATTR_REFLECT,                    ReadIncludeXml,    false,
